any,municipi,sexe,concepte,estat,valor
2023,Santa Coloma de Gramenet,dones,població,,60711
2023,Santa Coloma de Gramenet,total,població,,119862
2023,Santa Coloma de Queralt,homes,població,,1415
2023,Santa Coloma de Queralt,dones,població,,1390
2023,Santa Coloma de Queralt,total,població,,2805
2023,Santa Cristina d'Aro,homes,població,,2879
2023,Santa Cristina d'Aro,dones,població,,2785
2023,Santa Cristina d'Aro,total,població,,5664
2023,Santa Eugènia de Berga,homes,població,,1179
2023,Santa Eugènia de Berga,dones,població,,1124
2023,Santa Eugènia de Berga,total,població,,2303
2023,Santa Eulàlia de Riuprimer,homes,població,,728
2023,Santa Eulàlia de Riuprimer,dones,població,,722
2023,Santa Eulàlia de Riuprimer,total,població,,1450
2023,Santa Eulàlia de Ronçana,homes,població,,3928
2023,Santa Eulàlia de Ronçana,dones,població,,3918
2023,Santa Eulàlia de Ronçana,total,població,,7846
2023,Santa Fe del Penedès,homes,població,,179
2023,Santa Fe del Penedès,dones,població,,183
2023,Santa Fe del Penedès,total,població,,362
2023,Santa Llogaia d'Àlguema,homes,població,,182
2023,Santa Llogaia d'Àlguema,dones,població,,200
2023,Santa Llogaia d'Àlguema,total,població,,382
2023,Santa Margarida de Montbui,homes,població,,5247
2023,Santa Margarida de Montbui,dones,població,,5209
2023,Santa Margarida de Montbui,total,població,,10456
2023,Santa Margarida i els Monjos,homes,població,,3887
2023,Santa Margarida i els Monjos,dones,població,,3763
2023,Santa Margarida i els Monjos,total,població,,7650
2023,Santa Maria d'Oló,homes,població,,543
2023,Santa Maria d'Oló,dones,població,,543
2023,Santa Maria d'Oló,total,població,,1086
2023,Santa Maria de Besora,homes,població,,89
2023,Santa Maria de Besora,dones,població,,76
2023,Santa Maria de Besora,total,població,,165
2023,Santa Maria de Martorelles,homes,població,,446
2023,Santa Maria de Martorelles,dones,població,,435
2023,Santa Maria de Martorelles,total,població,,881
2023,Santa Maria de Merlès,homes,població,,89
2023,Santa Maria de Merlès,dones,població,,85
2023,Santa Maria de Merlès,total,població,,174
2023,Santa Maria de Miralles,homes,població,,74
2023,Santa Maria de Miralles,dones,població,,64
2023,Santa Maria de Miralles,total,població,,138
2023,Santa Maria de Palautordera,homes,població,,4965
2023,Santa Maria de Palautordera,dones,població,,4907
2023,Santa Maria de Palautordera,total,població,,9872
2023,Santa Oliva,homes,població,,1865
2023,Santa Oliva,dones,població,,1792
2023,Santa Oliva,total,població,,3657
2023,Santa Pau,homes,població,,815
2023,Santa Pau,dones,població,,801
2023,Santa Pau,total,població,,1616
2023,Santa Perpètua de Mogoda,homes,població,,12977
2023,Santa Perpètua de Mogoda,dones,població,,12951
2023,Santa Perpètua de Mogoda,total,població,,25928
2023,Santa Susanna,homes,població,,1946
2023,Santa Susanna,dones,població,,1941
2023,Santa Susanna,total,població,,3887
2023,Santpedor,homes,població,,3830
2023,Santpedor,dones,població,,3863
2023,Santpedor,total,població,,7693
2023,Sarral,homes,població,,808
2023,Sarral,dones,població,,798
2023,Sarral,total,població,,1606
2023,Sarrià de Ter,homes,població,,2646
2023,Sarrià de Ter,dones,població,,2681
2023,Sarrià de Ter,total,població,,5327
2023,Sarroca de Bellera,homes,població,,67
2023,Sarroca de Bellera,dones,població,,52
2023,Sarroca de Bellera,total,població,,119
2023,Sarroca de Lleida,homes,població,,214
2023,Sarroca de Lleida,dones,població,,173
2023,Sarroca de Lleida,total,població,,387
2023,"Saus, Camallera i Llampaies",homes,població,,431
2023,"Saus, Camallera i Llampaies",dones,població,,441
2023,"Saus, Camallera i Llampaies",total,població,,872
2023,Savallà del Comtat,homes,població,,28
2023,Savallà del Comtat,dones,població,,25
2023,Savallà del Comtat,total,població,,53
2023,"Secuita, la",homes,població,,904
2023,"Secuita, la",dones,població,,896
2023,"Secuita, la",total,població,,1800
2023,"Selva de Mar, la",homes,població,,109
2023,"Selva de Mar, la",dones,població,,112
2023,"Selva de Mar, la",total,població,,221
2023,"Selva del Camp, la",homes,població,,2847
2023,"Selva del Camp, la",dones,població,,2889
2023,"Selva del Camp, la",total,població,,5736
2023,Senan,homes,població,,28
2023,Senan,dones,població,,16
2023,Senan,total,població,,44
2023,"Sénia, la",homes,població,,2816
2023,"Sénia, la",dones,població,,2807
2023,"Sénia, la",total,població,,5623
2023,Senterada,homes,població,,93
2023,Senterada,dones,població,,67
2023,Senterada,total,població,,160
2023,"Sentiu de Sió, la",homes,població,,226
2023,"Sentiu de Sió, la",dones,població,,219
2023,"Sentiu de Sió, la",total,població,,445
2023,Sentmenat,homes,població,,4791
2023,Sentmenat,dones,població,,4683
2023,Sentmenat,total,població,,9474
2023,Serinyà,homes,població,,592
2023,Serinyà,dones,població,,566
2023,Serinyà,total,població,,1158
2023,Seròs,homes,població,,1022
2023,Seròs,dones,població,,871
2023,Seròs,total,població,,1893
2023,Serra de Daró,homes,població,,124
2023,Serra de Daró,dones,població,,113
2023,Serra de Daró,total,població,,237
2023,Setcases,homes,població,,103
2023,Setcases,dones,població,,82
2023,Setcases,total,població,,185
2023,"Seu d'Urgell, la",homes,població,,6131
2023,"Seu d'Urgell, la",dones,població,,6437
2023,"Seu d'Urgell, la",total,població,,12568
2023,Seva,homes,població,,1949
2023,Seva,dones,població,,1821
2023,Seva,total,població,,3770
2023,Sidamon,homes,població,,407
2023,Sidamon,dones,població,,359
2023,Sidamon,total,població,,766
2023,Sils,homes,població,,3392
2023,Sils,dones,població,,3232
2023,Sils,total,població,,6624
2023,Sitges,homes,població,,16010
2023,Sitges,dones,població,,15944
2023,Sitges,total,població,,31954
2023,Siurana,homes,població,,88
2023,Siurana,dones,població,,98
2023,Siurana,total,població,,186
2023,Sobremunt,homes,població,,34
2023,Sobremunt,dones,població,,52
2023,Sobremunt,total,població,,86
2023,"Soleràs, el",homes,població,,171
2023,"Soleràs, el",dones,població,,150
2023,"Soleràs, el",total,població,,321
2023,Solivella,homes,població,,338
2023,Solivella,dones,població,,291
2023,Solivella,total,població,,629
2023,Solsona,homes,població,,4550
2023,Solsona,dones,població,,4621
2023,Solsona,total,població,,9171
2023,Sora,homes,població,,116
2023,Sora,dones,població,,101
2023,Sora,total,població,,217
2023,Soriguera,homes,població,,230
2023,Soriguera,dones,població,,210
2023,Soriguera,total,població,,440
2023,Sort,homes,població,,1087
2023,Sort,dones,població,,1124
2023,Sort,total,població,,2211
2023,Soses,homes,població,,980
2023,Soses,dones,població,,875
2023,Soses,total,població,,1855
2023,Subirats,homes,població,,1674
2023,Subirats,dones,població,,1569
2023,Subirats,total,població,,3243
2023,Sudanell,homes,població,,495
2023,Sudanell,dones,població,,390
2023,Sudanell,total,població,,885
2023,Sunyer,homes,població,,180
2023,Sunyer,dones,població,,151
2023,Sunyer,total,població,,331
2023,Súria,homes,població,,2930
2023,Súria,dones,població,,3116
2023,Súria,total,població,,6046
2023,Susqueda,homes,població,,59
2023,Susqueda,dones,població,,38
2023,Susqueda,total,població,,97
2023,Tagamanent,homes,població,,179
2023,Tagamanent,dones,població,,165
2023,Tagamanent,total,població,,344
2023,Talamanca,homes,població,,122
2023,Talamanca,dones,població,,101
2023,Talamanca,total,població,,223
2023,Talarn,homes,població,,374
2023,Talarn,dones,població,,217
2023,Talarn,total,població,,591
2023,Talavera,homes,població,,153
2023,Talavera,dones,població,,124
2023,Talavera,total,població,,277
2023,"Tallada d'Empordà, la",homes,població,,251
2023,"Tallada d'Empordà, la",dones,població,,224
2023,"Tallada d'Empordà, la",total,població,,475
2023,Taradell,homes,població,,3423
2023,Taradell,dones,població,,3386
2023,Taradell,total,població,,6809
2023,Tarragona,homes,població,,67247
2023,Tarragona,dones,població,,71015
2023,Tarragona,total,població,,138262
2023,Tàrrega,homes,població,,9073
2023,Tàrrega,dones,població,,9195
2023,Tàrrega,total,població,,18268
2023,Tarrés,homes,població,,58
2023,Tarrés,dones,població,,59
2023,Tarrés,total,població,,117
2023,Tarroja de Segarra,homes,població,,96
2023,Tarroja de Segarra,dones,població,,84
2023,Tarroja de Segarra,total,població,,180
2023,Tavèrnoles,homes,població,,173
2023,Tavèrnoles,dones,població,,167
2023,Tavèrnoles,total,població,,340
2023,Tavertet,homes,població,,68
2023,Tavertet,dones,població,,58
2023,Tavertet,total,població,,126
2023,Teià,homes,població,,3285
2023,Teià,dones,població,,3411
2023,Teià,total,població,,6696
2023,Térmens,homes,població,,696
2023,Térmens,dones,població,,645
2023,Térmens,total,població,,1341
2023,Terrades,homes,població,,166
2023,Terrades,dones,població,,180
2023,Terrades,total,població,,346
2023,Terrassa,homes,població,,110614
2023,Terrassa,dones,població,,114663
2023,Terrassa,total,població,,225277
2023,Tiana,homes,població,,4442
2023,Tiana,dones,població,,4756
2023,Tiana,total,població,,9198
2023,Tírvia,homes,població,,71
2023,Tírvia,dones,població,,73
2023,Tírvia,total,població,,144
2023,Tiurana,homes,població,,33
2023,Tiurana,dones,població,,34
2023,Tiurana,total,població,,67
2023,Tivenys,homes,població,,468
2023,Tivenys,dones,població,,447
2023,Tivenys,total,població,,915
2023,Tivissa,homes,població,,831
2023,Tivissa,dones,població,,804
2023,Tivissa,total,població,,1635
2023,Tona,homes,població,,4162
2023,Tona,dones,població,,4293
2023,Tona,total,població,,8455
2023,Torà,homes,població,,609
2023,Torà,dones,població,,592
2023,Torà,total,població,,1201
2023,Tordera,homes,població,,9338
2023,Tordera,dones,població,,9071
2023,Tordera,total,població,,18409
2023,Torelló,homes,població,,7447
2023,Torelló,dones,població,,7455
2023,Torelló,total,població,,14902
2023,"Torms, els",homes,població,,72
2023,"Torms, els",dones,població,,70
2023,"Torms, els",total,població,,142
2023,Tornabous,homes,població,,464
2023,Tornabous,dones,població,,393
2023,Tornabous,total,població,,857
2023,"Torre de Cabdella, la",homes,població,,392
2023,"Torre de Cabdella, la",dones,població,,402
2023,"Torre de Cabdella, la",total,població,,794
2023,"Torre de Claramunt, la",homes,població,,2096
2023,"Torre de Claramunt, la",dones,població,,1922
2023,"Torre de Claramunt, la",total,població,,4018
2023,"Torre de Fontaubella, la",homes,població,,65
2023,"Torre de Fontaubella, la",dones,població,,55
2023,"Torre de Fontaubella, la",total,població,,120
2023,"Torre de l'Espanyol, la",homes,població,,319
2023,"Torre de l'Espanyol, la",dones,població,,300
2023,"Torre de l'Espanyol, la",total,població,,619
2023,Torrebesses,homes,població,,154
2023,Torrebesses,dones,població,,140
2023,Torrebesses,total,població,,294
2023,Torredembarra,homes,població,,8629
2023,Torredembarra,dones,població,,9041
2023,Torredembarra,total,població,,17670
2023,Torrefarrera,homes,població,,2466
2023,Torrefarrera,dones,població,,2386
2023,Torrefarrera,total,població,,4852
2023,Torrefeta i Florejacs,homes,població,,329
2023,Torrefeta i Florejacs,dones,població,,283
2023,Torrefeta i Florejacs,total,població,,612
2023,Torregrossa,homes,població,,1143
2023,Torregrossa,dones,població,,1043
2023,Torregrossa,total,població,,2186
2023,Torrelameu,homes,població,,445
2023,Torrelameu,dones,població,,306
2023,Torrelameu,total,població,,751
2023,Torrelavit,homes,població,,777
2023,Torrelavit,dones,població,,722
2023,Torrelavit,total,població,,1499
2023,Torrelles de Foix,homes,població,,1374
2023,Torrelles de Foix,dones,població,,1234
2023,Torrelles de Foix,total,població,,2608
2023,Torrelles de Llobregat,homes,població,,3080
2023,Torrelles de Llobregat,dones,població,,3145
2023,Torrelles de Llobregat,total,població,,6225
2023,Torrent,homes,població,,91
2023,Torrent,dones,població,,79
2023,Torrent,total,població,,170
2023,Torres de Segre,homes,població,,1197
2023,Torres de Segre,dones,població,,1088
2023,Torres de Segre,total,població,,2285
2023,Torre-serona,homes,població,,210
2023,Torre-serona,dones,població,,195
2023,Torre-serona,total,població,,405
2023,Torroella de Fluvià,homes,població,,393
2023,Torroella de Fluvià,dones,població,,375
2023,Torroella de Fluvià,total,població,,768
2023,Torroella de Montgrí,homes,població,,6316
2023,Torroella de Montgrí,dones,població,,6040
2023,Torroella de Montgrí,total,població,,12356
2023,Torroja del Priorat,homes,població,,76
2023,Torroja del Priorat,dones,població,,63
2023,Torroja del Priorat,total,població,,139
2023,Tortellà,homes,població,,385
2023,Tortellà,dones,població,,437
2023,Tortellà,total,població,,822
2023,Tortosa,homes,població,,17329
2023,Tortosa,dones,població,,17310
2023,Tortosa,total,població,,34639
2023,Toses,homes,població,,108
2023,Toses,dones,població,,81
2023,Toses,total,població,,189
2023,Tossa de Mar,homes,població,,3146
2023,Tossa de Mar,dones,població,,3060
2023,Tossa de Mar,total,població,,6206
2023,Tremp,homes,població,,2937
2023,Tremp,dones,població,,3024
2023,Tremp,total,població,,5961
2023,Ullà,homes,població,,644
2023,Ullà,dones,població,,549
2023,Ullà,total,població,,1193
2023,Ullastrell,homes,població,,1077
2023,Ullastrell,dones,població,,1085
2023,Ullastrell,total,població,,2162
2023,Ullastret,homes,població,,135
2023,Ullastret,dones,població,,126
2023,Ullastret,total,població,,261
2023,Ulldecona,homes,població,,3381
2023,Ulldecona,dones,població,,3036
2023,Ulldecona,total,població,,6417
2023,Ulldemolins,homes,població,,230
2023,Ulldemolins,dones,població,,188
2023,Ulldemolins,total,població,,418
2023,Ultramort,homes,població,,117
2023,Ultramort,dones,població,,107
2023,Ultramort,total,població,,224
2023,Urús,homes,població,,109
2023,Urús,dones,població,,103
2023,Urús,total,població,,212
2023,Vacarisses,homes,població,,3851
2023,Vacarisses,dones,població,,3609
2023,Vacarisses,total,població,,7460
2023,"Vajol, la",homes,població,,57
2023,"Vajol, la",dones,població,,41
2023,"Vajol, la",total,població,,98
2023,"Vall d'en Bas, la",homes,població,,1599
2023,"Vall d'en Bas, la",dones,població,,1579
2023,"Vall d'en Bas, la",total,població,,3178
2023,"Vall de Bianya, la",homes,població,,672
2023,"Vall de Bianya, la",dones,població,,684
2023,"Vall de Bianya, la",total,població,,1356
2023,"Vall de Boí, la",homes,població,,587
2023,"Vall de Boí, la",dones,població,,503
2023,"Vall de Boí, la",total,població,,1090
2023,Vall de Cardós,homes,població,,208
2023,Vall de Cardós,dones,població,,171
2023,Vall de Cardós,total,població,,379
2023,Vallbona d'Anoia,homes,població,,732
2023,Vallbona d'Anoia,dones,població,,696
2023,Vallbona d'Anoia,total,població,,1428
2023,Vallbona de les Monges,homes,població,,115
2023,Vallbona de les Monges,dones,població,,107
2023,Vallbona de les Monges,total,població,,222
2023,Vallcebre,homes,població,,144
2023,Vallcebre,dones,població,,129
2023,Vallcebre,total,població,,273
2023,Vallclara,homes,població,,59
2023,Vallclara,dones,població,,36
2023,Vallclara,total,població,,95
2023,Vallfogona de Balaguer,homes,població,,1004
